# meta={"format": "probe_hits_cells", "version": "1.0", "exported_at": "2026-01-12T23:48:34", "units": {"length": "m", "pressure": "kPa", "time": "ms", "impulse": "kPa·ms"}, "grid": {"origin": [-50.0, 10, -50.0], "u_vec": [1.0, 0.0, 0.0], "v_vec": [0.0, 0.0, 1.0], "du": 1.0, "dv": 1.0, "nu": 100, "nv": 100}, "summary": {"unique_hit_cells": 6426, "total_hits": 167976}, "context": {"charge_kg_tnt": 500, "n_rays_horizontal": 200000, "min_cos_to_normal": 0.08, "hemisphere": "+Y (horizontal plane focus)", "note": "only upward hemisphere rays; grazing filtered with dot(y)>=threshold", "house_centers": [[-20, -20], [-20, 0], [-20, 20], [20, -20], [20, 0], [20, 20]], "house_size": 10.0}, "aggregation": {"Pmax_inc_kPa": "max over incident_peak_pressure_kpa within cell", "t_first_ms": "min over arrive_time_ms within cell", "hits": "count of hits within cell"}}
# columns=i,j,hits,Pmax_inc_kPa,t_first_ms
i,j,hits,Pmax_inc_kPa,t_first_ms
53,20,16,68.44808040676318,43.851423368099994
76,36,23,68.62606058454718,43.886213494694786
53,79,14,68.32785780955693,43.917686524890605
75,65,3,68.32174161812885,43.921063572273916
41,21,16,68.31970849733912,43.92218628587098
63,76,18,68.31157705728573,43.92667720550422
54,20,15,68.26677070401504,43.95144176004343
22,61,21,68.75268452890693,44.00550445306243
22,38,21,68.42766749532326,44.02581709610585
38,22,17,68.09595140397481,44.046140817755635
61,22,20,68.05937820669324,44.066475619494945
77,38,22,68.74452908264774,44.08681254925346
77,61,21,68.74941270516783,44.10716503743476
61,77,15,67.9497814043006,44.12753756463557
65,75,4,67.90717893347227,44.15132462604623
45,20,16,67.88892338976689,44.16152636722855
58,21,16,67.83623179536845,44.19100155786232
54,79,15,67.74305561662916,44.24323117431088
45,79,16,67.64793406681521,44.29669371890475
65,24,2,67.62973492519947,44.306938898298
44,79,15,67.46809765776547,44.39816516446383
55,79,17,67.4519309903422,44.407312538256114
44,20,14,67.30669982028239,44.48967594028912
34,24,3,67.29057618335871,44.49884101440705
40,21,14,67.26438062182629,44.51374021291268
75,34,2,67.21805108286571,44.54011826800553
78,40,16,68.7259846990656,44.555038522446914
22,37,20,67.47995182658224,44.55618282893193
55,20,13,67.14356197043324,44.58260243838322
59,78,16,67.119421207036,44.59639032066186
78,59,14,67.76283219311206,44.59983744083465
64,23,11,67.04901777758826,44.636655337158565
21,59,14,68.70010391036793,44.637800114037574
37,22,18,67.0430036934468,44.64009866633134
40,78,18,67.04098091235932,44.64125693126136
34,75,4,67.01487454645587,44.65621172464554
76,64,15,67.92135579055423,44.67811392666106
77,37,19,68.02599405872166,44.68156695358237
24,34,2,66.94253320069808,44.69771031126068
59,21,14,66.89635923561342,44.7242430406299
56,20,17,66.67580961788327,44.85146313056081
62,22,18,66.64977765001882,44.86653254012381
24,65,3,66.60573491729706,44.89205379148436
77,62,22,68.09890700797334,44.90829954487707
76,35,12,67.8728280877724,44.911779021877095
37,77,19,66.50572833220102,44.95012468515014
21,40,12,68.40022875365102,44.952444811818836
64,76,13,66.65896777084606,44.95360938159384
35,76,11,66.43777597191985,44.98967840425104
62,77,20,66.43179456250594,44.99316378434604
23,64,12,67.92392969723564,44.99549789834769
23,35,14,68.28451299013786,45.03161489270398
22,62,21,68.04298350017719,45.03510999306136
35,23,11,66.35590001529421,45.03744009353859
43,20,16,66.26211827688334,45.09228617281118
39,21,20,66.22025178901305,45.11681897792108
78,60,19,68.10622664722597,45.14020710177747
78,39,17,68.0430720541612,45.158930343538465
56,79,14,66.11862516409023,45.1764939526922
39,78,15,66.10867553583027,45.18234582531771
60,78,17,66.07682353336148,45.201090956893836
43,79,13,66.06687713595709,45.206948039161695
21,39,19,67.80509481616669,45.224533804350884
42,79,17,65.8899044491992,45.3114448796003
57,79,16,65.83231123341523,45.345568226280925
42,20,15,65.6894616546598,45.43045302627585
21,60,16,67.3429704166607,45.51793395416037
60,21,14,65.50331006442197,45.54160247530367
49,19,16,65.48747413149317,45.551085976900545
48,80,14,65.45384382596184,45.571240428263195
48,19,13,65.37872962053005,45.61632785333651
50,80,13,65.3451283979776,45.63652926915824
22,63,17,68.00049865012359,45.64840382129341
50,19,17,65.31157204607204,45.6567236317962
57,20,13,65.28589266518838,45.6721910649894
47,80,14,65.27800807973959,45.67694252390816
36,22,14,65.25429687156823,45.691238167624576
51,80,14,65.23655316393183,45.701942495014464
77,63,17,67.42077118172082,45.73052466908304
49,80,15,65.16948389558301,45.74245425201192
51,19,14,65.15179049144331,45.762726633425075
36,77,13,65.17063162133773,45.773470757894174
78,38,20,67.35095410311813,45.77465806280854
47,19,14,65.09460568981349,45.78777755550132
22,36,20,67.76324268185724,45.8164527974902
23,34,8,64.9803834833545,45.857108773121794
52,19,14,64.96071202320022,45.869072701453234
52,80,14,64.95283593542936,45.87386478780837
65,23,8,64.90956553654708,45.900211932629155
34,23,9,64.86240558989384,45.92896585884606
76,65,9,64.83880716897919,45.94336915168088
76,34,10,64.79166970219687,45.97216966799429
38,78,18,64.72688061471017,46.011820896437776
77,36,19,67.29893150198367,46.013027633081876
65,76,7,64.7209935811199,46.01542756811554
53,80,14,64.66997462604705,46.046710581797974
41,20,14,64.66213004118363,46.05152480906309
21,38,20,67.18177147157964,46.05513668187769
63,77,11,64.6542944684466,46.056334625840265
46,80,13,64.6444802311946,46.06236061333614
61,21,17,64.58567837806496,46.098502071288884
46,19,14,64.52885516171412,46.133487510689406
58,79,16,64.5210255408374,46.13831276372008
63,22,13,64.51905922184343,46.139524747119566
21,61,22,68.05149076017614,46.140723170375786
41,79,16,64.51122432538347,46.14435466045833
53,19,14,64.52010198195171,46.149184684174834
38,21,14,64.44662732863917,46.184219225495596
58,20,13,64.37034613111973,46.23139339689906
54,19,14,64.32929320266093,46.25682602292284
34,76,8,64.31169838992241,46.26773570286077
61,78,17,64.30584746420891,46.271364845461676
59,20,17,64.19648416017311,46.33931636691262
23,65,10,67.81317591350627,46.34052497252554
54,80,15,64.193724569948,46.39522720828766
78,61,17,67.49692123631993,46.42444248827922
45,80,15,64.13913376919099,46.45247516125624
45,19,14,63.966475848807576,46.482957501883945
55,19,14,63.73548356681192,46.6493142639756
44,19,15,63.68653846313098,46.659124228910514
22,35,10,67.07156567024694,46.66279628063678
40,20,18,63.6458016480418,46.68488431005825
64,77,10,63.63803509958428,46.68979911329623
64,22,9,63.610879443428416,46.706992736577114
40,79,15,63.603120287769734,46.71190804278356
22,64,11,66.52112303385337,46.73403737349904
44,80,13,63.5623902043689,46.73772883874676
55,80,14,63.546894053290835,46.74756096003586
59,79,15,63.5061978668338,46.773404153210876
37,21,19,63.4326055339584,46.82021820341272
78,37,18,67.34176158000537,46.86463737670878
21,37,18,63.666612983043315,46.907867440591616
62,78,16,63.29332914889828,46.90910193336591
56,80,14,63.268215348486066,46.925169131621786
62,21,17,63.22570324183384,46.952395296580924
78,62,18,66.85975439288916,46.99698672520539
43,19,15,63.19624405797124,47.01434088907708
77,64,11,66.71573607762531,47.03915310512632
35,22,9,63.04816929862741,47.06647522482383
35,77,9,63.02118136880049,47.08387123448783
77,35,10,67.22227971678296,47.111226183652356
43,80,14,63.31000502164049,47.136103885201
60,20,17,62.84211918890539,47.199655655426824
56,19,14,62.86359681353001,47.22585235544829
21,62,17,66.64091559670867,47.2433427936457
79,60,20,67.17393279134917,47.24457008537837
20,59,9,67.30199390593431,47.28582014516204
39,20,15,62.64037245811644,47.33087032800978
37,78,14,63.26793283125302,47.33212538967867
20,40,9,67.12441783974418,47.33462643957186
79,39,17,67.32664743359152,47.37598425452608
60,79,16,62.502281744608666,47.421152847217925
20,60,17,66.62730123312707,47.466376121334726
39,79,18,62.460467590829154,47.58225144793929
20,39,17,67.47191808121333,47.6277168368249
57,19,15,62.19844215968176,47.630248527718074
42,19,12,62.12933936790508,47.666906608576255
34,77,10,62.12741539520949,47.66818178007444
79,40,9,67.26902186281185,47.66943874192767
79,59,8,63.27878124550861,47.718821049538036
42,80,15,62.397183914482916,47.72134465753997
57,80,14,62.406556982368386,47.75811783940423
77,34,10,66.4702165391963,47.76571740733963
50,18,16,62.95301516548812,47.79620026432458
65,77,10,61.91201056358296,47.81142956684342
63,21,8,61.88534349364561,47.82923028754812
48,18,14,62.587350853052406,47.86612134631085
78,63,11,66.19544676823051,47.87502824405618
49,81,16,63.01918243604701,47.88776471416464
21,63,12,66.59777135163472,47.900492783168026
51,18,14,62.54355461484012,47.90941015165219
36,78,10,61.748377661002394,47.92089018470524
36,21,8,61.71038139880955,47.946387238218726
51,81,16,62.52368558326436,47.95786914346212
49,18,16,62.8248563052284,47.97956687886577
78,36,12,66.62352905570614,47.992354829432415
48,81,15,62.88784206924733,48.0012849305748
22,34,11,66.35334512766059,48.010233626869535
52,18,14,62.46005916547348,48.023023302465305
79,38,22,65.95080008848903,48.03580457373308
63,78,9,61.79800354779579,48.03836821276377
65,22,9,61.54713290507219,48.05627799792918
50,81,14,63.123718842726134,48.07164339818532
61,79,14,61.50920327167729,48.08189061544067
77,65,8,65.75215878383955,48.102395556969924
47,81,13,62.778043862520526,48.11519953219795
20,61,19,66.65072046399983,48.12803160607951
79,61,18,66.5570749879301,48.12930937693589
52,81,13,61.957572041780864,48.14214224329065
22,65,9,65.76973589851659,48.15497583006382
66,23,1,61.37849837377992,48.17038438763305
38,79,16,61.37092382299424,48.17552384700513
34,22,8,61.33307546633512,48.20122287447009
58,19,15,61.911703348154425,48.224368160095686
46,81,14,62.11830792680494,48.22951796151585
47,18,12,62.57482390019921,48.23466787855624
21,36,9,66.53095100561895,48.265560675433036
41,80,14,61.162945376360334,48.317118798736196
41,19,15,61.46893966607292,48.332593056733685
45,81,14,61.5219664500945,48.34422227142459
46,18,13,62.517771622455285,48.4204707315559
58,80,14,61.00445710518528,48.42564319882367
53,18,11,61.87786308022422,48.43729538218874
78,64,9,65.50468369591378,48.4735625611286
38,20,15,61.25301019307246,48.474860534252855
66,76,1,60.925308301158985,48.48004335861517
53,81,12,61.887892617745166,48.513757398697436
20,38,17,66.86895797573351,48.52284493921238
61,20,14,61.15901839571343,48.569595627251616
23,33,1,60.73527076268477,48.61121558365743
59,80,14,60.7333948907536,48.612514326557445
35,21,9,60.72587920533883,48.617718516916
79,62,13,65.61585280754123,48.73244141888701
54,18,13,61.75362525469882,48.740283789612164
62,79,12,60.52687573717336,48.75596931970428
45,18,12,61.20271644951762,48.795196895724814
35,78,9,60.429430081091716,48.823985656008986
59,19,16,60.53483334721626,48.82922202005958
55,18,14,61.143800792415895,48.85673315857355
21,35,11,65.8533259083023,48.87116291706104
33,22,4,60.35267374083733,48.8777097048777
54,81,12,61.783458638441836,48.889531009917874
64,21,8,60.29467010063455,48.918395436246726
77,66,5,60.16383772116791,49.010442711935
40,19,14,60.161966519932854,49.01176199034467
64,78,7,60.154508712423976,49.01702085383588
33,77,4,60.09662914990657,49.05787722677725
21,64,10,65.86295014683851,49.06447501491333
44,81,13,61.36680959189172,49.0684246121344
55,81,12,60.42061810572166,49.07897246708536
37,79,11,60.11404041887712,49.08558000720412
20,37,12,66.23839682284778,49.13311206540139
37,20,11,59.95677816042336,49.156909165257
78,35,10,65.16278114906709,49.15954019277073
44,18,13,61.06990190473363,49.174098460069
62,20,9,59.97202369557688,49.180726984039
79,37,12,65.94047804278082,49.20453801817569
40,80,13,60.71218713040987,49.2310474415329
77,33,4,59.850636269299315,49.232367946501554
66,77,3,59.783663905035525,49.280112779105345
20,62,12,65.94976306199743,49.30001692162938
22,66,5,59.71674524218461,49.32792220124621
19,60,17,65.90467155227964,49.345197218779006
43,18,12,59.6818528797162,49.36515265391515
43,81,13,60.53033995544958,49.37711753709363
39,19,14,59.62574480933825,49.39310223150178
19,39,18,66.20016966950263,49.39709398331404
56,81,13,60.244827625226385,49.461081187436456
66,22,4,59.529283460824146,49.462402961621216
56,18,13,60.32410926726929,49.59206386545725
57,81,15,60.03812853078114,49.65373276863361
36,79,9,59.19245930091454,49.706091095825386
65,78,9,59.18691481524155,49.71012478196726
42,18,14,59.48079353251073,49.750474518022735
60,19,14,59.475550213477966,49.75719246682525
21,65,10,65.12042019230182,49.75854343106113
60,80,14,60.168473534679364,49.80163117669516
80,60,14,65.9083907797523,49.80567563978496
65,21,9,58.99688105759686,49.84881769039817
39,80,12,59.6382072265988,49.85422362479236
78,65,9,58.9305519619984,49.89742943069134
79,36,9,65.22276549994595,49.90148467709116
57,18,13,59.42591615654962,49.90553999073761
22,33,3,58.89925812126452,49.920400852951616
80,39,17,65.9282275398472,49.94744883413031
63,79,8,58.85876209209411,49.95016207428324
20,63,10,65.24044335037027,49.99891353976446
19,61,15,61.45755227667264,50.04501557784745
20,36,14,65.58088911167012,50.069445526486945
49,17,16,60.740925099742945,50.083027970684036
38,19,12,59.113015898977174,50.09389630608393
48,82,16,60.68308925764225,50.10612720782529
63,20,8,58.6308881385228,50.11836792035826
34,21,8,58.62538555422658,50.1224452249528
42,81,13,59.88436433232065,50.12379820548257
48,17,15,61.178232722192334,50.15781844035278
79,63,11,65.91296490668483,50.16735525660833
78,34,8,65.82050800120884,50.171424164793656
50,82,16,61.03594960749334,50.18097991851811
50,17,15,61.223041360754735,50.20413436046209
47,82,14,60.39106250334376,50.22732780126154
52,82,13,60.26011945042742,50.25597502169533
34,78,7,58.43657326978088,50.262798907842296
49,82,14,60.689873440658076,50.30241983495017
21,34,9,65.14961251091646,50.311989854241034
51,17,14,61.15506714183831,50.32566852964227
19,38,17,65.60972983618124,50.34072054827048
47,17,15,60.56843319040294,50.35441001735321
36,20,8,58.299347238224954,50.36535476467671
51,82,14,60.87447106889576,50.37769121427367
61,19,11,58.358564440196815,50.39001906124947
80,61,16,65.30429665720587,50.43938262645726
41,81,14,58.94971673791532,50.44212891713696
52,17,13,59.88152765546408,50.44762158914611
41,18,14,59.12401649887833,50.45859807929492
61,80,12,58.583176399360255,50.51082365335987
58,18,12,58.765139678237865,50.54108924278791
46,17,11,60.136017085898935,50.5520974948053
58,81,12,58.57739489871403,50.55761102219197
79,35,9,64.49717190993886,50.61272529623017
53,82,12,59.518752692169805,50.651368748875406
80,38,12,65.24441002543605,50.65964235525542
46,82,12,59.51785982518976,50.66931830020677
64,20,8,57.77985853944285,50.75783954203575
53,17,10,59.75711675996712,50.76891264846206
38,80,12,58.92374929345027,50.81049649405263
54,82,12,59.41863244521094,50.85074870759562
78,33,8,57.609207478960975,50.88825612190387
54,17,12,59.17852855846665,50.892419851444274
33,78,8,57.587447581794976,50.904939148041635
66,78,8,57.543934868115095,50.938336189509094
45,17,13,58.848852128330215,50.95085774834549
21,33,7,57.52220610141808,50.95503173826168
19,37,11,64.99216633583444,50.984297762535554
62,19,8,57.4189987621239,51.03449834569773
20,64,9,65.19687086655426,51.035902441490165
35,20,7,57.352047120731875,51.08619633117718
40,81,12,58.279747151413574,51.087582232415045
45,82,12,59.40908990029487,51.116965105722755
79,64,10,65.24228028311363,51.13235088019679
40,18,12,57.63115706745434,51.18136974124689
35,79,7,57.22737483766969,51.18277464309567
64,79,8,57.22195782805359,51.18698015183591
20,35,9,64.89719299377654,51.233263783357515
62,80,7,57.16060005574306,51.23466896906519
55,82,13,58.15910422524611,51.25291859133329
59,81,14,58.31036320203997,51.282431357566935
19,62,10,65.25124966919702,51.28523302714921
21,66,7,57.05782694287905,51.314767991225445
66,21,7,57.03620558456647,51.33165455957918
37,19,7,57.03080840575866,51.335871750211524
55,17,12,59.0395023883664,51.34290980294556
44,17,11,58.72133806907287,51.35417478599417
33,21,7,56.99299409518607,51.36544026041241
78,66,8,56.97138032690314,51.38235789293027
80,37,11,65.24992053388809,51.38658516153394
80,62,9,64.36736705747883,51.41196872617882
44,82,11,58.64922491483219,51.44442335216215
37,80,7,56.868825451905025,51.46279883964596
59,18,13,58.45677376753376,51.516507876524734
43,17,13,58.562157067271265,51.55755595085014
43,82,13,58.033667681962136,51.57030207101609
60,18,14,57.09757206263209,51.64264371748878
56,82,11,57.91713966903716,51.6596905297109
56,17,13,58.23913461757827,51.67247868407881
39,81,14,57.26211413014268,51.74502463334173
79,65,9,64.54573578953932,51.790611141939706
73,43,6,83.6629167658341,56.70350663571476
34,20,8,56.41519145956177,51.821991785547425
25,57,10,80.30936942852442,56.11611845336068
25,42,12,80.58135918915771,56.08066104442618
34,79,7,56.39015442816793,51.84197840051155
73,56,7,83.39333830429445,56.72349268697708
79,34,11,64.42091683734806,51.87340224621326
39,18,13,57.3308797441947,51.91915932736278
63,80,10,56.22585025020105,51.97356469552452
60,81,12,56.803313514552016,52.02231563545076
63,19,9,56.163425764704215,52.023752895317784
19,63,10,64.52308260396495,52.02519943570699
81,60,11,64.63872649223343,52.02662743845807
18,60,11,64.50835155136934,52.07400625711293
80,63,10,64.67341559736545,52.075453071827894
36,19,9,56.097477931798366,52.076890619905036
36,80,7,56.03515408062893,52.12721898424963
80,36,9,64.54084279311968,52.12866608894742
57,17,12,57.6126915595369,52.13297034435945
81,39,12,65.20636576523766,52.177621827078504
20,34,8,63.940541153733605,52.228099171168274
61,81,9,56.316671176353985,52.229546824211475
42,82,12,57.173554117615055,52.23675736694315
26,56,8,83.02577803795153,57.15424650404812
65,79,7,55.87155151686375,52.25984726225393
74,42,8,79.68462230077319,56.565325930701434
74,57,8,80.34932771798331,56.59998722307369
65,20,8,55.84667392646406,52.28008040317317
26,43,6,83.15028634676686,57.24181187343089
42,17,12,57.17209253583584,52.3032111726266
61,18,10,55.80938259526486,52.31044226901818
20,65,9,64.46313408492198,52.31189036829094
81,61,10,64.0471627277993,52.36254163963688
57,82,12,57.71817842721357,52.40747294503346
50,83,16,58.98098947558452,52.426333520484455
50,16,15,58.984595140505654,52.45101863681836
18,39,9,57.52206553518451,52.466993659335195
